community,domain,kingdom,phylum,class,order,family,genus,species,BB_1,BB_2,BB_3,BD_1,BD_2,BD_3,BN_1,BN_2,BN_3,CS_1,CS_2,CS_3,CT_1,CT_2,CT_3,FD_1,FD_2,FD_3,FJ_1,FJ_2,FJ_3,FL_1,FL_2,FL_3,JTW_1,JTW_2,JTW_3,LH_1,LH_2,LH_3,WS_1,WS_2,WS_3,WZ_1,WZ_2,WZ_3,XZY_1,XZY_2,XZY_3,YJC_1,YJC_2,YJC_3,YW_1,YW_2,YW_3,YY_1,YY_2,YY_3,ZG_1,ZG_2,ZG_3,ZX_1,ZX_2,ZX_3
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Plectosphaerellaceae,g__Verticillium,g__Verticillium,1,0,0,2,1,1,0,8,0,5,13,0,5,9,0,2,1,0,0,0,1,10,10,0,107,4,0,12,9,1,8,11,382,0,0,5,0,6,0,1,7,0,0,0,3,1,27,6,13,13,0,1,0,4
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Clavicipitaceae,g__Metarhizium,g__Metarhizium,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Cordycipitaceae,g__Beauveria,g__Beauveria,0,1,0,2,0,0,0,25,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,1,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,5,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Cordycipitaceae,g__Cordyceps,g__Cordyceps,0,0,0,0,0,0,0,178,0,0,34,0,0,2,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Cordycipitaceae,g__Lecanicillium,g__Lecanicillium,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Cordycipitaceae,g__Parengyodontium,g__Parengyodontium,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Cladobotryum,g__Cladobotryum,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma,g__Trichoderma,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,17,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,1,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Cosmospora,g__Cosmospora,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,g__Fusarium,138,5,111,83,36,12908,1069,32,17975,36,111,20813,2,21,73351,0,12,11348,0,7,15201,53,11,29462,23,76,863,85,1,902,21,226,5774,2,572,11362,0,48,90016,6,18,14867,8,65,49418,2,503,25861,0,65,4654,10,28,14294
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Ilyonectria,g__Ilyonectria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Macroconia,g__Macroconia,5,0,0,0,0,0,18,250,0,0,95,0,22,2,0,0,8,0,0,0,0,0,24,1,2,5,0,1,0,0,0,7,0,0,0,0,0,0,3,0,7,2,0,1,0,0,48,0,0,3,0,1,13,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Neonectria,g__Neonectria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Thelonectria,g__Thelonectria,0,0,0,0,0,0,0,92,0,0,6,0,0,3,0,0,7,0,0,14,0,0,80,2,147,0,0,0,1,0,0,0,0,0,41,2,0,0,2,1,0,177,0,27,3,0,91,0,0,0,0,0,76,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Niessliaceae,g__Niesslia,g__Niesslia,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Ophiocordycipitaceae,g__Ophiocordyceps,g__Ophiocordyceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Ophiocordycipitaceae,g__Pleurocordyceps,g__Pleurocordyceps,0,0,0,0,0,0,39,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,21,0,0,0,0,480,0,0,3,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,15
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Ophiocordycipitaceae,g__Purpureocillium,g__Purpureocillium,0,0,1,0,0,47,0,0,0,0,0,61,0,0,302,0,0,79,0,0,56,0,0,396,0,0,0,0,0,0,0,0,27,0,0,42,0,0,425,0,2,7,0,0,281,0,0,89,0,0,0,3,0,4
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Sarocladiaceae,g__Sarocladium,g__Sarocladium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Stachybotryaceae,g__Myrothecium,g__Myrothecium,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Stachybotryaceae,g__Stachybotrys,g__Stachybotrys,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,2,2
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__unclassified_o__Hypocreales,g__Emericellopsis,g__Emericellopsis,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,16,0,2,1,0,5,0,0,8,0,0,0,8,0,0,0,0,2,35,0,0,18,0,0,0,0,0,22,0,0,2,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__unclassified_o__Hypocreales,g__Hapsidospora,g__Hapsidospora,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__unclassified_o__Hypocreales,g__Stilbella,g__Stilbella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Microascales,f__Microascaceae,g__Scopulariopsis,g__Scopulariopsis,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Ophiostomatales,f__Ophiostomataceae,g__Ophiostoma,g__Ophiostoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Thermothelomyces,g__Thermothelomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Sordariaceae,g__Neurospora,g__Neurospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__unclassified_o__Sordariales,g__Madurella,g__Madurella,0,0,0,0,1,0,25,0,0,0,89,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,3,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Xylariales,f__Apiosporaceae,g__Apiospora,g__Apiospora,0,0,0,9,0,0,0,10,0,33,0,0,0,0,0,0,7,0,0,7,0,0,3,0,1,4,0,0,0,0,0,11,0,0,0,0,0,6,1,1,0,10,0,17,0,0,30,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Xylariales,f__Sporocadaceae,g__Neopestalotiopsis,g__Neopestalotiopsis,2,1,28,0,4,1,0,7,7,9,28,0,4,1,0,1,5,0,0,2,0,0,30,0,87,48,0,130,126,87,0,1,0,0,2,0,0,15,2,0,45,0,0,15,66,0,9,0,0,15,0,0,9,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Taphrinomycetes,o__Taphrinales,f__Taphrinaceae,g__Taphrina,g__Taphrina,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__unclassified_p__Ascomycota,o__unclassified_p__Ascomycota,f__unclassified_p__Ascomycota,g__Arthrosporium,g__Arthrosporium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Agaricaceae,g__Lacrymaria,g__Lacrymaria,0,0,0,1,1,0,0,8,0,0,2,0,0,9,0,0,8,0,0,0,0,0,1,0,0,8,0,0,200,0,0,1,0,0,3,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,3,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Agaricaceae,g__Lepiota,g__Lepiota,853,586,12,2,2,0,381,224,19,440,28,299,184,228,0,1120,30,3,6,20,0,535,92,0,920,56,4,1068,184,7,175,6,0,370,206,0,117,6,1,10,1,5,2,0,16,104,110,5,5,3,3,6,109,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Agaricaceae,g__Macrolepiota,g__Macrolepiota,0,0,0,0,3,0,0,1,2,106,1,7,0,1,0,17,0,62,0,0,1,6,0,2,0,0,0,0,7,1,0,0,2,2,0,2,2,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,1,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Amanitaceae,g__Amanita,g__Amanita,14,4,1,4,13,0,9,2,132,284,3,619,27,1,2,405,4,151,1,15,3,48,13,1040,228,2,3,42,4,0,123,55,34,164,12,192,51,3,1,5,5,15,9,7,9,197,6,66,2,26,0,73,14,144
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Bolbitiaceae,g__Cyclocybe,g__Cyclocybe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Clitocybaceae,g__Clitocybe,g__Clitocybe,295,16,0,124,6,0,55,48,0,129,15,2,954,117,0,1325,1,4,1,3,1,395,8,0,17,169,0,15,33,0,23,1,1,7,5,0,0,5,1,1,4,3,0,7,0,17,0,9,3,0,0,0,0,29
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Clitocybaceae,g__Collybia,g__Collybia,2,196,0,0,9002,0,10,1,0,4,122,0,1,2,0,677,417,43,1,3226,23,80,141,92,16,2,0,5,1,0,9,4491,27,2,5223,0,0,1138,0,0,537,0,12,747,3,2,4053,25,1,2339,0,0,4678,549
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Clitocybaceae,g__Lepista,g__Lepista,0,38,0,9,1336,0,0,688,0,1,243,0,4,390,0,7,705,8,2,650,0,1,242,0,0,2502,0,2,4988,0,45,492,0,17,3286,0,3,56,0,5,5,0,0,8,0,10,2468,0,15,37,0,0,9145,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Cortinariaceae,g__Cortinarius,g__Cortinarius,0,0,0,14,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Entolomataceae,g__Entoloma,g__Entoloma,0,4,0,0,9,0,0,40,0,5,21,0,1,64,0,19,0,0,0,1,0,2,35,0,2,51,0,4,67,0,0,3,0,2,0,0,0,0,0,0,2,2,0,0,0,0,18,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Hydnangiaceae,g__Laccaria,g__Laccaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Hygrophoraceae,g__Hygrocybe,g__Hygrocybe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Hymenogastraceae,g__Hebeloma,g__Hebeloma,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Lyophyllaceae,g__Blastosporella,g__Blastosporella,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,1,0,0,0,0,1,0,0,0,9,0,0,15,0,0,2,0,0,2,0,0,1,0,0,20,0,0,17,0,0,11,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Lyophyllaceae,g__Lyophyllum,g__Lyophyllum,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Lyophyllaceae,g__Termitomyces,g__Termitomyces,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Marasmiaceae,g__Marasmius,g__Marasmius,4,7,3,20,199,115,0,19,239,12,2,180,29,726,1,200,52,29,48,56,92,155,70,4,74,15,0,101,91,0,2,76,651,110,574,46,10,192,14,0,192,99,19,233,140,29,87,720,2,58,37,2,37,34
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Mycenaceae,g__Mycena,g__Mycena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Omphalotaceae,g__Lentinula,g__Lentinula,7,8,0,1,0,1,10,2,4,2527,0,208,1,0,0,107,0,9,0,0,0,229,0,1,127,0,3,189,0,0,1,0,0,409,0,0,624,0,115,218,0,157,5,0,137,291,0,2,5,0,51,5,0,3
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Pleurotaceae,g__Pleurotus,g__Pleurotus,2,2,0,4,5,0,2,0,0,4,0,4,1,1,0,6,7,2,1,3,0,27,0,0,1,2,0,3,4,0,4,5,0,32,8,0,83,1,0,50,1,0,8,0,0,15,8,0,26,4,0,0,6,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Pluteaceae,g__Pluteus,g__Pluteus,3,2,0,6,0,0,12,23,0,57,14,5,51,39,1,29,4,17,0,0,0,11,6,0,12,20,0,5,17,0,1,0,2,2,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Pluteaceae,g__Volvariella,g__Volvariella,0,51,0,4,623,0,1,175,0,2,45,0,6,62,0,4,904,0,0,285,7,1,64,0,5,461,0,39,662,0,12,362,0,1,1463,0,0,251,0,1,117,8,0,254,0,1,488,0,4,940,0,0,327,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Candolleomyces,g__Candolleomyces,0,8,0,0,2,0,0,299,0,41,59,0,4,142,0,5,4,5,0,0,0,2,28,0,24,127,0,2,134,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,1,0,2,3,0,1,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Coprinellus,g__Coprinellus,34,81,0,6,1,11,18,2222,285,990,637,269,3,2417,0,190,51,533,3,0,36,30,405,76,29,1816,2,28,2906,61,17,1,37,88,18,49,81,8,7,24,0,2,8,2,11,20,4,165,18,1,2,3,8,8
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Psathyrella,g__Psathyrella,0,0,0,0,0,0,0,2,0,11,1,0,0,3,0,5,2,0,0,0,0,4,0,0,0,2,0,0,2,0,3,28,2,1,5,0,2,0,0,3,0,2,0,0,0,1,5,0,0,0,0,0,4,2
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Strophariaceae,g__Pholiota,g__Pholiota,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Strophariaceae,g__Stropharia,g__Stropharia,0,2,0,0,104,0,0,0,0,0,0,0,0,0,1,2,7,0,0,40,0,1,2,0,0,0,0,0,0,0,0,54,4,0,75,0,0,16,0,0,11,0,0,7,0,0,63,0,0,37,0,0,51,4
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Tricholoma,g__Tricholoma,0,1,0,0,0,0,0,71,0,17,58,0,25,111,0,1,17,0,0,0,0,1,168,0,14,0,0,2,7,0,0,0,0,7,0,0,1,91,0,2,57,0,0,0,0,1,2,15,0,3,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__unclassified_o__Agaricales,g__Tricholomopsis,g__Tricholomopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Boletaceae,g__Aureoboletus,g__Aureoboletus,0,4,0,1,0,0,0,54,0,4,35,0,0,47,0,0,0,0,0,0,2,5,22,0,4,57,0,0,108,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,2,2,0,0,2,3,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Boletaceae,g__Boletus,g__Boletus,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Boletaceae,g__Butyriboletus,g__Butyriboletus,82,0,0,2,1,0,5,0,0,36,0,24,0,0,0,11,1,0,9,0,0,0,0,2,11,0,0,1,1,0,0,0,0,17,0,0,2,0,0,6,0,95,7,0,0,14,0,0,2,1,0,61,0,21
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Boletaceae,g__Lanmaoa,g__Lanmaoa,0,0,14,0,3,0,0,4,0,0,5,0,0,10,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Boletaceae,g__Pulveroboletus,g__Pulveroboletus,0,20,0,3,62,0,0,13,80,0,4,2,20,11,0,4,40,0,0,30,3,0,10,0,2,58,1,0,129,1,4,24,0,9,130,3,0,5,0,0,0,0,2,2,4,0,122,1,5,1,0,1,343,2
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Boletaceae,g__Tylopilus,g__Tylopilus,5,157,0,0,927,0,1,33,0,0,20,0,278,91,0,254,412,0,1,321,0,1,150,0,0,10,0,3,217,0,0,251,0,2,814,0,0,16,0,0,2,0,1,5,0,0,534,0,2,8,0,0,1014,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Boletaceae,g__Xerocomus,g__Xerocomus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Gomphidiaceae,g__Chroogomphus,g__Chroogomphus,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Paxillaceae,g__Paxillus,g__Paxillus,0,3,0,0,6,0,0,1,0,0,1,0,0,38,0,0,6,0,0,15,1,0,0,0,0,0,0,0,0,0,1,25,95,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Pisolithaceae,g__Pisolithus,g__Pisolithus,0,1,0,1,0,0,0,154,0,0,20,0,4,26,0,0,90,0,0,0,0,4,56,0,0,181,0,0,609,2,0,0,0,0,11,5,0,4,0,1,0,1,1,1,0,0,6,0,4,0,0,0,47,0
fungi,d__Eukaryota,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Cantharellaceae,g__Cantharellus,g__Cantharellus,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
